x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
-156.1719,-469.1176,41.2714,0.8982,18.0000,0,0,0,0,0
-155.5490,-468.3355,41.2898,0.8981,18.0000,0,0,0,0,0
-154.9259,-467.5535,41.3058,0.8979,18.0000,0,0,0,0,0
-154.3027,-466.7716,41.3206,0.8977,18.0000,0,0,0,0,0
-153.6792,-465.9898,41.3320,0.8975,18.0000,0,0,0,0,0
-153.0556,-465.2081,41.3393,0.8973,18.0000,0,0,0,0,0
-152.4319,-464.4265,41.3426,0.8971,18.0000,0,0,0,0,0
-151.8079,-463.6450,41.3446,0.8969,18.0000,0,0,0,0,0
-151.1838,-462.8637,41.3470,0.8967,18.0000,0,0,0,0,0
-150.5596,-462.0825,41.3502,0.8965,18.0000,0,0,0,0,0
-149.9352,-461.3014,41.3537,0.8963,18.0000,0,0,0,0,0
-149.3106,-460.5204,41.3567,0.8961,18.0000,0,0,0,0,0
-148.6858,-459.7396,41.3589,0.8959,18.0000,0,0,0,0,0
-148.0609,-458.9589,41.3604,0.8957,18.0000,0,0,0,0,0
-147.4358,-458.1784,41.3614,0.8954,18.0000,0,0,0,0,0
-146.8105,-457.3980,41.3620,0.8952,18.0000,0,0,0,0,0
-146.1850,-456.6177,41.3624,0.8949,18.0000,0,0,0,0,0
-145.5592,-455.8378,41.3619,0.8943,18.0000,0,0,0,0,0
-144.9329,-455.0582,41.3605,0.8940,18.0000,0,0,0,0,0
-144.3066,-454.2786,41.3591,0.8940,18.0000,0,0,0,0,0
-143.6804,-453.4990,41.3576,0.8940,18.0000,0,0,0,0,0
-143.0541,-452.7194,41.3562,0.8940,18.0000,0,0,0,0,0
-142.4278,-451.9398,41.3548,0.8940,18.0000,0,0,0,0,0
-141.8015,-451.1602,41.3534,0.8940,18.0000,0,0,0,0,0
-141.1753,-450.3806,41.3520,0.8936,18.0000,0,0,0,0,0
-140.5483,-449.6015,41.3492,0.8929,18.0000,0,0,0,0,0
-139.9210,-448.8228,41.3455,0.8927,18.0000,0,0,0,0,0
-139.2937,-448.0440,41.3419,0.8927,18.0000,0,0,0,0,0
-138.6663,-447.2653,41.3383,0.8922,18.0000,0,0,0,0,0
