x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
-166.0620,-420.6074,41.6850,2.4848,18.0000,0,0,0,0,0
-166.8525,-419.9950,41.6965,2.4811,18.0000,0,0,0,0,0
-167.6413,-419.3805,41.7063,2.4797,18.0000,0,0,0,0,0
-168.4301,-418.7659,41.7161,2.4797,18.0000,0,0,0,0,0
-169.2189,-418.1513,41.7259,2.4797,18.0000,0,0,0,0,0
-170.0077,-417.5367,41.7357,2.4797,18.0000,0,0,0,0,0
-170.7965,-416.9221,41.7454,2.4797,18.0000,0,0,0,0,0
-171.5853,-416.3076,41.7552,2.4797,18.0000,0,0,0,0,0
-172.3740,-415.6930,41.7650,2.4786,18.0000,0,0,0,0,0
-173.1614,-415.0766,41.7738,2.4732,18.0000,0,0,0,0,0
-173.9437,-414.4536,41.7788,2.4686,18.0000,0,0,0,0,0
-174.7254,-413.8300,41.7836,2.4639,18.0000,0,0,0,0,0
-175.5016,-413.1996,41.7860,2.4553,18.0000,0,0,0,0,0
-176.2725,-412.5626,41.7862,2.4510,18.0000,0,0,0,0,0
-177.0433,-411.9256,41.7864,2.4510,18.0000,0,0,0,0,0
-177.8142,-411.2886,41.7865,2.4510,18.0000,0,0,0,0,0
-178.5851,-410.6516,41.7867,2.4510,18.0000,0,0,0,0,0
-179.3560,-410.0146,41.7869,2.4510,18.0000,0,0,0,0,0
-180.1268,-409.3777,41.7870,2.4510,18.0000,0,0,0,0,0
-180.8977,-408.7407,41.7872,2.4436,18.0000,0,0,0,0,0
-181.6590,-408.0924,41.7854,2.4306,18.0000,0,0,0,0,0
-182.4131,-407.4356,41.7826,2.4159,18.0000,0,0,0,0,0
-183.1550,-406.7653,41.7804,2.3973,18.0000,0,0,0,0,0
-183.8840,-406.0808,41.7787,2.3877,18.0000,0,0,0,0,0
-184.6130,-405.3963,41.7769,2.3877,18.0000,0,0,0,0,0
-185.3420,-404.7119,41.7752,2.3877,18.0000,0,0,0,0,0
-186.0711,-404.0274,41.7735,2.3877,18.0000,0,0,0,0,0
-186.8001,-403.3429,41.7718,2.3877,18.0000,0,0,0,0,0
-187.5291,-402.6584,41.7701,2.3877,18.0000,0,0,0,0,0
-188.2581,-401.9739,41.7684,2.3838,18.0000,0,0,0,0,0
-188.9817,-401.2838,41.7673,2.3611,18.0000,0,0,0,0,0
-189.6790,-400.5670,41.7696,2.3396,18.0000,0,0,0,0,0
-190.3722,-399.8464,41.7728,2.3060,18.0000,0,0,0,0,0
-191.0196,-399.0846,41.7923,2.2751,18.0000,0,0,0,0,0
-191.6671,-398.3227,41.8117,2.2751,18.0000,0,0,0,0,0
-192.3145,-397.5608,41.8312,2.2751,18.0000,0,0,0,0,0
-192.9619,-396.7989,41.8506,2.2751,18.0000,0,0,0,0,0
-193.6093,-396.0370,41.8701,2.2751,18.0000,0,0,0,0,0
-194.2567,-395.2751,41.8896,2.2751,18.0000,0,0,0,0,0
-194.9041,-394.5132,41.9090,2.2722,18.0000,0,0,0,0,0
-195.5458,-393.7490,41.9448,2.2457,18.0000,0,0,0,0,0
-196.1474,-392.9598,42.0212,2.2257,18.0000,0,0,0,0,0
-196.7592,-392.1689,42.0167,2.2276,18.0000,0,0,0,0,0
-197.3684,-391.3762,42.0124,2.1349,18.0000,0,0,0,0,0
-197.8240,-390.4861,42.0203,2.0438,18.0000,0,0,0,0,0
-198.2796,-389.5959,42.0281,2.0438,18.0000,0,0,0,0,0
-198.7352,-388.7057,42.0359,2.0438,18.0000,0,0,0,0,0
-199.1908,-387.8156,42.0438,2.0438,18.0000,0,0,0,0,0
-199.6464,-386.9254,42.0516,2.0438,18.0000,0,0,0,0,0
-200.1019,-386.0353,42.0595,2.0325,18.0000,0,0,0,0,0
-200.5369,-385.1357,42.0630,1.9694,18.0000,0,0,0,0,0
-200.8767,-384.1956,42.0731,1.9108,18.0000,0,0,0,0,0
-201.2037,-383.2507,42.0907,1.9039,18.0000,0,0,0,0,0
-201.5306,-382.3058,42.1084,1.9039,18.0000,0,0,0,0,0
-201.8575,-381.3610,42.1261,1.8726,18.0000,0,0,0,0,0
-202.1247,-380.3973,42.1307,1.8411,18.0000,0,0,0,0,0
-202.3916,-379.4336,42.1353,1.8409,18.0000,0,0,0,0,0
-202.6584,-378.4699,42.1399,1.8409,18.0000,0,0,0,0,0
-202.9253,-377.5062,42.1444,1.8409,18.0000,0,0,0,0,0
-203.1922,-376.5425,42.1490,1.8404,18.0000,0,0,0,0,0
-203.4581,-375.5785,42.1535,1.8221,18.0000,0,0,0,0,0
-203.6894,-374.6056,42.1555,1.7995,18.0000,0,0,0,0,0
-203.9115,-373.6306,42.1574,1.7948,18.0000,0,0,0,0,0
-204.1336,-372.6556,42.1594,1.7948,18.0000,0,0,0,0,0
-204.3557,-371.6806,42.1613,1.7948,18.0000,0,0,0,0,0
-204.5778,-370.7056,42.1632,1.7948,18.0000,0,0,0,0,0
-204.7999,-369.7305,42.1651,1.7948,18.0000,0,0,0,0,0
-205.0220,-368.7555,42.1670,1.7948,18.0000,0,0,0,0,0
-205.2441,-367.7805,42.1689,1.7948,18.0000,0,0,0,0,0
-205.4662,-366.8055,42.1708,1.7948,18.0000,0,0,0,0,0
-205.6883,-365.8304,42.1727,1.7894,18.0000,0,0,0,0,0
-205.9000,-364.8532,42.1785,1.7777,18.0000,0,0,0,0,0
-206.0990,-363.8732,42.1891,1.7634,18.0000,0,0,0,0,0
-206.2828,-362.8905,42.2010,1.7431,18.0000,0,0,0,0,0
-206.4419,-361.9034,42.2147,1.7306,18.0000,0,0,0,0,0
-206.6010,-360.9162,42.2285,1.7306,18.0000,0,0,0,0,0
-206.7600,-359.9290,42.2423,1.7306,18.0000,0,0,0,0,0
-206.9191,-358.9419,42.2560,1.7306,18.0000,0,0,0,0,0
-207.0782,-357.9547,42.2698,1.7306,18.0000,0,0,0,0,0
-207.2373,-356.9675,42.2836,1.7306,18.0000,0,0,0,0,0
-207.3964,-355.9804,42.2973,1.7284,18.0000,0,0,0,0,0
-207.5511,-354.9926,42.3108,1.6962,18.0000,0,0,0,0,0
-207.6464,-353.9973,42.3197,1.6584,18.0000,0,0,0,0,0
-207.7260,-353.0005,42.3268,1.6505,18.0000,0,0,0,0,0
-207.8056,-352.0037,42.3340,1.6505,18.0000,0,0,0,0,0
-207.8852,-351.0069,42.3411,1.6461,18.0000,0,0,0,0,0
-207.9560,-350.0098,42.3481,1.6067,18.0000,0,0,0,0,0
-207.9570,-349.0098,42.3535,1.5718,18.0000,0,0,0,0,0
-207.9580,-348.0098,42.3590,1.5718,18.0000,0,0,0,0,0
-207.9589,-347.0098,42.3644,1.5718,18.0000,0,0,0,0,0
-207.9599,-346.0098,42.3698,1.5718,18.0000,0,0,0,0,0
-207.9609,-345.0098,42.3753,1.5584,18.0000,0,0,0,0,0
-207.9351,-344.0105,42.3814,1.5129,18.0000,0,0,0,0,0
-207.8453,-343.0146,42.3919,1.4809,18.0000,0,0,0,0,0
-207.7555,-342.0187,42.4024,1.4809,18.0000,0,0,0,0,0
-207.6657,-341.0228,42.4129,1.4809,18.0000,0,0,0,0,0
-207.5759,-340.0269,42.4234,1.4809,18.0000,0,0,0,0,0
-207.4861,-339.0310,42.4340,1.4809,18.0000,0,0,0,0,0
-207.3963,-338.0350,42.4445,1.4809,18.0000,0,0,0,0,0
-207.3065,-337.0391,42.4550,1.4809,18.0000,0,0,0,0,0
-207.2167,-336.0432,42.4655,1.4809,18.0000,0,0,0,0,0
-207.1269,-335.0473,42.4761,1.4808,18.0000,0,0,0,0,0
-207.0370,-334.0514,42.4865,1.4888,18.0000,0,0,0,0,0
-206.9632,-333.0544,42.4942,1.5088,18.0000,0,0,0,0,0
-206.9132,-332.0557,42.5009,1.5208,18.0000,0,0,0,0,0
-206.8632,-331.0570,42.5076,1.5208,18.0000,0,0,0,0,0
-206.8132,-330.0583,42.5143,1.5208,18.0000,0,0,0,0,0
-206.7632,-329.0595,42.5210,1.5208,18.0000,0,0,0,0,0
-206.7132,-328.0608,42.5277,1.5208,18.0000,0,0,0,0,0
-206.6632,-327.0621,42.5344,1.5285,18.0000,0,0,0,0,0
-206.6287,-326.0631,42.5407,1.5603,18.0000,0,0,0,0,0
-206.6422,-325.0632,42.5455,1.5843,18.0000,0,0,0,0,0
-206.6556,-324.0633,42.5503,1.5875,18.0000,0,0,0,0,0
-206.6756,-323.0635,42.5550,1.5970,18.0000,0,0,0,0,0
-206.7081,-322.0640,42.5592,1.6036,18.0000,0,0,0,0,0
-206.7412,-321.0646,42.5634,1.5992,18.0000,0,0,0,0,0
-206.7649,-320.0649,42.5673,1.5923,18.0000,0,0,0,0,0
-206.7842,-319.0651,42.5710,1.5902,18.0000,0,0,0,0,0
-206.8036,-318.0653,42.5747,1.5902,18.0000,0,0,0,0,0
-206.8229,-317.0655,42.5784,1.5902,18.0000,0,0,0,0,0
-206.8423,-316.0657,42.5821,1.5902,18.0000,0,0,0,0,0
-206.8617,-315.0659,42.5858,1.5902,18.0000,0,0,0,0,0
-206.8810,-314.0661,42.5895,1.5902,18.0000,0,0,0,0,0
-206.9004,-313.0663,42.5933,1.5702,18.0000,0,0,0,0,0
-206.8798,-312.0667,42.5980,1.5366,18.0000,0,0,0,0,0
-206.8320,-311.0679,42.6057,1.5230,18.0000,0,0,0,0,0
-206.7842,-310.0691,42.6135,1.5230,18.0000,0,0,0,0,0
-206.7365,-309.0702,42.6212,1.5230,18.0000,0,0,0,0,0
-206.6887,-308.0714,42.6289,1.5230,18.0000,0,0,0,0,0
-206.6409,-307.0726,42.6367,1.5230,18.0000,0,0,0,0,0
-206.5931,-306.0738,42.6444,1.5230,18.0000,0,0,0,0,0
-206.5454,-305.0749,42.6521,1.5230,18.0000,0,0,0,0,0
-206.4976,-304.0761,42.6599,1.5230,18.0000,0,0,0,0,0
-206.4498,-303.0773,42.6676,1.5192,18.0000,0,0,0,0,0
-206.3944,-302.0789,42.6767,1.5077,18.0000,0,0,0,0,0
-206.3238,-301.0815,42.6887,1.5000,18.0000,0,0,0,0,0
-206.2530,-300.0841,42.7007,1.5023,18.0000,0,0,0,0,0
-206.1869,-299.0863,42.7121,1.5064,18.0000,0,0,0,0,0
-206.1243,-298.0883,42.7231,1.5082,18.0000,0,0,0,0,0
-206.0618,-297.0904,42.7340,1.5082,18.0000,0,0,0,0,0
