x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
-551.3523,-464.7019,36.6695,2.5122,18,0,0,0,0,0
-552.1607,-464.1133,36.6581,2.5122,18,0,0,0,0,0
-552.969,-463.5247,36.6472,2.5122,18,0,0,0,0,0
-553.7774,-462.9361,36.6366,2.5122,18,0,0,0,0,0
-554.5858,-462.3475,36.6267,2.5122,18,0,0,0,0,0
-555.3942,-461.7589,36.6174,2.5122,18,0,0,0,0,0
-556.2025,-461.1703,36.6087,2.5122,18,0,0,0,0,0
-557.0109,-460.5817,36.6006,2.5123,18,0,0,0,0,0
-557.8193,-459.9932,36.5928,2.5123,18,0,0,0,0,0
-558.6277,-459.4046,36.5857,2.5123,18,0,0,0,0,0
-559.4361,-458.816,36.5788,2.5123,18,0,0,0,0,0
-560.2445,-458.2274,36.5725,2.5123,18,0,0,0,0,0
-561.0529,-457.6388,36.5667,2.5123,18,0,0,0,0,0
-561.8613,-457.0502,36.5614,2.5123,18,0,0,0,0,0
-562.6698,-456.4616,36.5566,2.5123,18,0,0,0,0,0
-563.4782,-455.873,36.552,2.5123,18,0,0,0,0,0
-564.2866,-455.2844,36.5479,2.5123,18,0,0,0,0,0
-565.095,-454.6958,36.5443,2.5123,18,0,0,0,0,0
-565.9034,-454.1072,36.5411,2.5123,18,0,0,0,0,0
-566.7119,-453.5186,36.5383,2.5123,18,0,0,0,0,0
-567.5203,-452.93,36.5358,2.5123,18,0,0,0,0,0
-568.3287,-452.3414,36.5337,2.5123,18,0,0,0,0,0
-569.1371,-451.7528,36.5319,2.5123,18,0,0,0,0,0
-569.9456,-451.1642,36.5306,2.5123,18,0,0,0,0,0
-570.754,-450.5756,36.5295,2.5123,18,0,0,0,0,0
-571.5624,-449.987,36.5288,2.5123,18,0,0,0,0,0
-572.3708,-449.3984,36.5285,2.5123,18,0,0,0,0,0
-573.1792,-448.8098,36.5284,2.5123,18,0,0,0,0,0
-573.9877,-448.2212,36.5285,2.5123,18,0,0,0,0,0
-574.7961,-447.6326,36.5291,2.5122,18,0,0,0,0,0
-575.6045,-447.044,36.5298,2.5122,18,0,0,0,0,0
-576.4129,-446.4554,36.5309,2.5122,18,0,0,0,0,0
-577.2213,-445.8667,36.5321,2.5122,18,0,0,0,0,0
-578.0297,-445.2781,36.5336,2.5122,18,0,0,0,0,0
-578.8381,-444.6895,36.5354,2.5122,18,0,0,0,0,0
-579.6465,-444.1008,36.5374,2.5122,18,0,0,0,0,0
-580.4549,-443.5122,36.5397,2.5122,18,0,0,0,0,0
-581.2633,-442.9236,36.5421,2.5122,18,0,0,0,0,0
-582.0717,-442.3349,36.5447,2.5122,18,0,0,0,0,0
-582.88,-441.7463,36.5474,2.5122,18,0,0,0,0,0
-583.6884,-441.1576,36.5504,2.5122,18,0,0,0,0,0
-584.4968,-440.5689,36.5535,2.5122,18,0,0,0,0,0
-585.3052,-439.9803,36.5568,2.5122,18,0,0,0,0,0
-586.1135,-439.3916,36.5602,2.5122,18,0,0,0,0,0
-586.9219,-438.8029,36.5637,2.5122,18,0,0,0,0,0
-587.7303,-438.2143,36.5674,2.5122,18,0,0,0,0,0
-588.5386,-437.6256,36.5712,2.5122,18,0,0,0,0,0
-589.347,-437.0369,36.575,2.5122,18,0,0,0,0,0
-590.1553,-436.4482,36.579,2.5121,18,0,0,0,0,0
-590.9637,-435.8595,36.583,2.5121,18,0,0,0,0,0
-591.772,-435.2708,36.5871,2.5121,18,0,0,0,0,0
-592.5803,-434.6821,36.5912,2.5121,18,0,0,0,0,0
-593.3887,-434.0934,36.5954,2.5121,18,0,0,0,0,0
-594.197,-433.5047,36.5997,2.5121,18,0,0,0,0,0
-595.0053,-432.9159,36.6039,2.5121,18,0,0,0,0,0
-595.8136,-432.3272,36.6082,2.5121,18,0,0,0,0,0
-596.622,-431.7385,36.6125,2.5121,18,0,0,0,0,0
-597.4303,-431.1498,36.6167,2.5121,18,0,0,0,0,0
-598.2386,-430.561,36.621,2.5121,18,0,0,0,0,0
-599.0469,-429.9723,36.6252,2.5121,18,0,0,0,0,0
-599.8552,-429.3835,36.6294,2.5121,18,0,0,0,0,0
-600.6635,-428.7948,36.6336,2.5121,18,0,0,0,0,0
-601.4718,-428.206,36.6376,2.5121,18,0,0,0,0,0
-602.2801,-427.6173,36.6417,2.5121,18,0,0,0,0,0
-603.0884,-427.0285,36.6456,2.5121,18,0,0,0,0,0
-603.8967,-426.4397,36.6494,2.512,18,0,0,0,0,0
-604.705,-425.851,36.6532,2.512,18,0,0,0,0,0
-605.5133,-425.2622,36.6568,2.512,18,0,0,0,0,0
-606.3215,-424.6734,36.6603,2.512,18,0,0,0,0,0
-607.1298,-424.0846,36.6637,2.512,18,0,0,0,0,0
-607.9381,-423.4958,36.6669,2.512,18,0,0,0,0,0
-608.7464,-422.907,36.67,2.512,18,0,0,0,0,0
-609.5547,-422.3182,36.6729,2.512,18,0,0,0,0,0
-610.3629,-421.7294,36.6756,2.512,18,0,0,0,0,0
-611.1712,-421.1406,36.6781,2.512,18,0,0,0,0,0
-611.9794,-420.5518,36.6805,2.512,18,0,0,0,0,0
-612.7877,-419.9629,36.6827,2.512,18,0,0,0,0,0
-613.596,-419.3741,36.6847,2.512,18,0,0,0,0,0
-614.4042,-418.7853,36.6866,2.512,18,0,0,0,0,0
-615.2125,-418.1964,36.6883,2.512,18,0,0,0,0,0
-616.0207,-417.6076,36.6899,2.512,18,0,0,0,0,0
-616.829,-417.0188,36.6913,2.512,18,0,0,0,0,0
-617.6372,-416.4299,36.6926,2.512,18,0,0,0,0,0
-618.4454,-415.8411,36.6937,2.5119,18,0,0,0,0,0
-619.2537,-415.2522,36.6947,2.5119,18,0,0,0,0,0
-620.0619,-414.6633,36.6956,2.5119,18,0,0,0,0,0
-620.8701,-414.0745,36.6963,2.5119,18,0,0,0,0,0
-621.6784,-413.4856,36.6968,2.5119,18,0,0,0,0,0
-622.4866,-412.8967,36.6973,2.5119,18,0,0,0,0,0
-623.2948,-412.3078,36.6976,2.5119,18,0,0,0,0,0
-624.103,-411.7189,36.6978,2.5119,18,0,0,0,0,0
-624.9112,-411.1301,36.6978,2.5119,18,0,0,0,0,0
-625.7194,-410.5412,36.6978,2.5119,18,0,0,0,0,0
-626.5277,-409.9523,36.6976,2.5119,18,0,0,0,0,0
-627.3359,-409.3634,36.6973,2.5119,18,0,0,0,0,0
-628.1441,-408.7745,36.6969,2.5119,18,0,0,0,0,0
-628.9523,-408.1856,36.6964,2.5119,18,0,0,0,0,0
-629.7605,-407.5966,36.6958,2.5119,18,0,0,0,0,0
-630.5686,-407.0077,36.6951,2.5119,18,0,0,0,0,0
-631.3768,-406.4188,36.6943,2.5119,18,0,0,0,0,0
-632.185,-405.8299,36.6934,2.5119,18,0,0,0,0,0
-632.9932,-405.2409,36.6924,2.5119,18,0,0,0,0,0
-633.8014,-404.652,36.6913,2.5118,18,0,0,0,0,0
-634.6096,-404.0631,36.6901,2.5118,18,0,0,0,0,0
-635.4177,-403.4741,36.6888,2.5118,18,0,0,0,0,0
-636.2259,-402.8852,36.6874,2.5118,18,0,0,0,0,0
-637.0341,-402.2962,36.686,2.5118,18,0,0,0,0,0
-637.8422,-401.7073,36.6845,2.5118,18,0,0,0,0,0
-638.6504,-401.1183,36.6829,2.5118,18,0,0,0,0,0
-639.4586,-400.5293,36.6812,2.5118,18,0,0,0,0,0
-640.2667,-399.9404,36.6795,2.5118,18,0,0,0,0,0
-641.0749,-399.3514,36.6777,2.5118,18,0,0,0,0,0
-641.883,-398.7624,36.6758,2.5118,18,0,0,0,0,0
-642.6912,-398.1734,36.6739,2.5118,18,0,0,0,0,0
-643.4993,-397.5845,36.6719,2.5118,18,0,0,0,0,0
-644.3074,-396.9955,36.6699,2.5118,18,0,0,0,0,0
-645.1156,-396.4065,36.6678,2.5118,18,0,0,0,0,0
-645.9237,-395.8175,36.6656,2.5118,18,0,0,0,0,0
-646.7318,-395.2285,36.6634,2.5118,18,0,0,0,0,0
-647.54,-394.6395,36.6612,2.5118,18,0,0,0,0,0
-648.3481,-394.0505,36.6589,2.5118,18,0,0,0,0,0
-649.1562,-393.4615,36.6566,2.5118,18,0,0,0,0,0
-649.9643,-392.8724,36.6542,2.5117,18,0,0,0,0,0
-650.7724,-392.2834,36.6518,2.5117,18,0,0,0,0,0
-651.5805,-391.6944,36.6494,2.5117,18,0,0,0,0,0
-652.3886,-391.1054,36.647,2.5117,18,0,0,0,0,0
-653.1968,-390.5163,36.6445,2.5117,18,0,0,0,0,0
-654.0049,-389.9273,36.642,2.5117,18,0,0,0,0,0
-654.813,-389.3382,36.6395,2.5117,18,0,0,0,0,0
-655.621,-388.7492,36.6369,2.5117,18,0,0,0,0,0
-656.4291,-388.1602,36.6344,2.5117,18,0,0,0,0,0
-657.2372,-387.5711,36.6318,2.5117,18,0,0,0,0,0
-658.0453,-386.982,36.6293,2.5117,18,0,0,0,0,0
-658.8534,-386.393,36.6267,2.5117,18,0,0,0,0,0
-659.6615,-385.8039,36.6241,2.5117,18,0,0,0,0,0
-660.4696,-385.2148,36.6215,2.5117,18,0,0,0,0,0
-661.2776,-384.6258,36.619,2.5117,18,0,0,0,0,0
-662.0857,-384.0367,36.6164,2.5117,18,0,0,0,0,0
-662.8938,-383.4476,36.6138,2.5117,18,0,0,0,0,0
